,ID,Host Since,property_type,city_orig,state_orig,country_code,Country,Latitude,Longitude,postal_code,Geolocation,host_since_year,City,State,zip_latitude,zip_longitude
1345,9918735,2015-12-07,Other,Wien,Wien,AT,Austria,48.19971550839412,16.34010153387365,1070,"48.19971550839412, 16.34010153387365",2015.0,"Wien, Neubau",Wien,48.2,16.35
1346,7051780,2013-08-08,Villa,Wien,Wien,AT,Austria,48.15682056115881,16.469518324581305,1110,"48.15682056115881, 16.469518324581305",2013.0,"Wien, Simmering",Wien,48.164,16.4463
1347,11171666,2016-02-10,Other,Wien,Wien,AT,Austria,48.19023036074043,16.300812247932775,1140,"48.190230360740436, 16.300812247932775",2016.0,Mauerbach,Niederösterreich,48.2077,16.1754
1348,11171666,2016-02-10,Other,Wien,Wien,AT,Austria,48.19023036074043,16.300812247932775,1140,"48.190230360740436, 16.300812247932775",2016.0,Purkersdorf,Niederösterreich,48.2077,16.1754
1349,11171666,2016-02-10,Other,Wien,Wien,AT,Austria,48.19023036074043,16.300812247932775,1140,"48.190230360740436, 16.300812247932775",2016.0,"Wien, Penzing",Wien,48.221,16.2415
1350,10326834,2014-04-27,Guesthouse,Wien,Wien,AT,Austria,48.24414296551811,16.409874929434558,1210,"48.24414296551811, 16.409874929434558",2014.0,Langenzersdorf,Niederösterreich,48.3,16.35
1351,10326834,2014-04-27,Guesthouse,Wien,Wien,AT,Austria,48.24414296551811,16.409874929434558,1210,"48.24414296551811, 16.409874929434558",2014.0,"Wien, Floridsdorf",Wien,48.2811,16.4113
1352,262431,2011-11-06,Loft,Vienna,Vienna,AT,Austria,48.19759404380904,16.31559204278618,1150,"48.19759404380904, 16.31559204278618",2011.0,"Wien, Rudolfsheim-Fünfhaus",Wien,48.196,16.3183
1353,7766480,2015-08-04,Hut,Ziano di Fiemme,Trentino-Alto Adige,IT,Italy,46.266625241392696,11.587559842703392,38030,"46.266625241392696, 11.587559842703392",2015.0,Verla,Trentino-Alto Adige,46.1579,11.1533
1354,7766480,2015-08-04,Hut,Ziano di Fiemme,Trentino-Alto Adige,IT,Italy,46.266625241392696,11.587559842703392,38030,"46.266625241392696, 11.587559842703392",2015.0,Castello Di Fiemme,Trentino-Alto Adige,46.2838,11.4326
1355,7766480,2015-08-04,Hut,Ziano di Fiemme,Trentino-Alto Adige,IT,Italy,46.266625241392696,11.587559842703392,38030,"46.266625241392696, 11.587559842703392",2015.0,Daiano,Trentino-Alto Adige,46.3016,11.4491
1356,7766480,2015-08-04,Hut,Ziano di Fiemme,Trentino-Alto Adige,IT,Italy,46.266625241392696,11.587559842703392,38030,"46.266625241392696, 11.587559842703392",2015.0,Molina Di Fiemme,Trentino-Alto Adige,46.2838,11.4326
1357,7766480,2015-08-04,Hut,Ziano di Fiemme,Trentino-Alto Adige,IT,Italy,46.266625241392696,11.587559842703392,38030,"46.266625241392696, 11.587559842703392",2015.0,Molina,Trentino-Alto Adige,46.2721,11.4172
1358,16768000,2016-01-18,Dorm,Wien,Wien,AT,Austria,48.21615160466413,16.357344452859287,1090,"48.21615160466413, 16.357344452859287",2016.0,"Wien, Alsergrund",Wien,48.2333,16.35
1359,16876958,2014-11-27,Other,Wien,Wien,AT,Austria,48.216109262732814,16.336080593076854,1170,"48.216109262732814, 16.336080593076854",2014.0,"Wien, Hernals",Wien,48.2338,16.2901
1360,18545322,2017-05-03,Pension (Korea),Wien,Wien,AT,Austria,48.22797787306009,16.34821194023243,1180,"48.22797787306009, 16.34821194023243",2017.0,"Wien, Währing",Wien,48.2356,16.3193
1361,6956060,2015-03-23,Dorm,Roma,Lazio,IT,Italy,41.90454192204475,12.491035397474665,00187,"41.90454192204475, 12.491035397474663",2015.0,Roma,Lazio,41.8919,12.5113
1362,16265093,2014-10-09,Hostel,Roma,Lazio,IT,Italy,41.90012279400215,12.49577446087327,00184,"41.90012279400215, 12.49577446087327",2014.0,Roma,Lazio,41.8919,12.5113
1363,18467622,2010-07-26,Vacation home,Roma,Lazio,IT,Italy,41.89738443622315,12.47785583699374,00186,"41.89738443622315, 12.47785583699374",2010.0,Roma,Lazio,41.8919,12.5113
1364,13553836,2015-11-15,Boat,Paris,Île-de-France,FR,France,48.85501411282333,2.288904393765402,75015,"48.85501411282333, 2.288904393765402",2015.0,Paris,Île-de-France,48.8534,2.3488
1365,14586164,2011-10-15,Dorm,Paris,Île-de-France,FR,France,48.84596834525733,2.32309602084822,75006,"48.84596834525733, 2.32309602084822",2011.0,Paris,Île-de-France,48.8534,2.3488
1366,14586164,2011-10-15,Dorm,Paris,Île-de-France,FR,France,48.84596834525733,2.32309602084822,75006,"48.84596834525733, 2.32309602084822",2011.0,Paris 06,Île-de-France,48.8493,2.33
1367,274590,2011-11-23,Other,Paris,Île-de-France,FR,France,48.86562413298595,2.335616602526256,75001,"48.86562413298595, 2.335616602526256",2011.0,Paris,Île-de-France,48.8534,2.3488
1368,7140696,2014-03-22,Treehouse,Roma,Lazio,IT,Italy,41.89065788194015,12.529375184633226,00176,"41.89065788194015, 12.529375184633226",2014.0,Roma,Lazio,41.8919,12.5113
1369,17798609,2017-03-20,Loft,Roma,Lazio,IT,Italy,41.93698743962581,12.439633366449332,00135,"41.93698743962581, 12.439633366449332",2017.0,Roma,Lazio,41.8919,12.5113
1370,15822948,2015-08-02,Guesthouse,Wien,Wien,AT,Austria,48.256551941508256,16.293733922274505,1190,"48.256551941508256, 16.293733922274505",2015.0,"Wien, Döbling",Wien,48.2591,16.3339
1371,9904468,2013-10-12,Loft,Wien,Wien,AT,Austria,48.20993035294277,16.392335821527805,1030,"48.20993035294277, 16.392335821527805",2013.0,"Wien, Landstraße",Wien,48.1981,16.3948
1372,17475523,2017-02-17,Dorm,Wien,Wien,AT,Austria,48.1842212752403,16.3370146585072,1120,"48.1842212752403, 16.3370146585072",2017.0,"Wien, Meidling",Wien,48.1705,16.3223
1373,14288808,2010-08-06,House,Le Grand-Saconnex,Genève,CH,Switzerland,46.23280250926433,6.1233179023767015,1218,"46.23280250926433, 6.1233179023767015",2010.0,Le Grand-Saconnex,Genève,46.2338,6.1221
1374,1459438,2012-12-02,Bed & Breakfast,Geneva,Canton of Geneva,CH,Switzerland,46.20236687511296,6.164709908398966,1207,"46.20236687511296, 6.164709908398966",2012.0,Genève,Genève,46.2066,6.1624
1375,4820762,2014-12-13,Loft,Pregny-Chambésy,Genève,CH,Switzerland,46.244871363947,6.142370288681307,1292,"46.244871363947, 6.142370288681307",2014.0,Chambésy,Genève,46.2375,6.1511
1376,5111081,2013-04-24,Cabin,Cointrin,Genève,CH,Switzerland,46.22561949503955,6.108434314572013,1216,"46.22561949503955, 6.108434314572013",2013.0,Cointrin,Genève,46.224,6.1062
1377,17603602,2017-03-07,Guesthouse,Venezia,Veneto,IT,Italy,45.43248921198583,12.355239894695233,30122,"45.43248921198583, 12.355239894695233",2017.0,Venezia,Veneto,45.4371,12.3327
1378,17603602,2017-03-07,Guesthouse,Venezia,Veneto,IT,Italy,45.43248921198583,12.355239894695233,30122,"45.43248921198583, 12.355239894695233",2017.0,Castello,Veneto,45.4318,12.3561
1379,17603602,2017-03-07,Guesthouse,Venezia,Veneto,IT,Italy,45.43248921198583,12.355239894695233,30122,"45.43248921198583, 12.355239894695233",2017.0,Sant'Elena,Veneto,45.6808,12.7314
1380,927071,2013-02-06,Boat,Lido,Veneto,IT,Italy,45.4199229127309,12.376951124242746,30126,"45.4199229127309, 12.376951124242746",2013.0,Busetti,Veneto,45.3766,12.3342
1381,18235883,2015-08-16,Guesthouse,Wien,Wien,AT,Austria,48.23111153117696,16.536811849728466,1220,"48.23111153117696, 16.536811849728466",2015.0,"Wien, Donaustadt",Wien,48.219,16.495
1382,7218647,2015-07-07,Dorm,Wien,Wien,AT,Austria,48.25250986792793,16.415431151981146,1210,"48.25250986792793, 16.415431151981146",2015.0,Langenzersdorf,Niederösterreich,48.3,16.35
1383,7218647,2015-07-07,Dorm,Wien,Wien,AT,Austria,48.25250986792793,16.415431151981146,1210,"48.25250986792793, 16.415431151981146",2015.0,"Wien, Floridsdorf",Wien,48.2811,16.4113
1384,6711228,2008-12-30,Apartment,Vienna,Vienna,AT,Austria,48.226696432113094,16.394277727748527,1020,"48.226696432113094, 16.394277727748527",2008.0,"Wien, Leopoldstadt",Wien,48.2167,16.4
1385,953117,2013-01-08,Chalet,Dimaro,Trentino-Alto Adige/Südtirol,IT,Italy,46.32605485349849,10.863204714239972,38025,"46.32605485349849, 10.863204714239972",2013.0,Monclassico,Trentino-Alto Adige,46.3341,10.886
1386,953117,2013-01-08,Chalet,Dimaro,Trentino-Alto Adige/Südtirol,IT,Italy,46.32605485349849,10.863204714239972,38025,"46.32605485349849, 10.863204714239972",2013.0,Dimaro,Trentino-Alto Adige,46.3257,10.8734
1387,462758,2012-05-05,Bed & Breakfast,Vienna,Vienna,AT,Austria,48.17681330842842,16.382979946801406,1100,"48.17681330842842, 16.382979946801406",2012.0,"Wien, Favoriten",Wien,48.1521,16.3878
1388,16080939,2015-09-17,Dorm,Wien,Wien,AT,Austria,48.21426811560898,16.346656035138917,1080,"48.21426811560898, 16.346656035138917",2015.0,"Wien, Josefstadt",Wien,48.2167,16.35
1389,18173098,2017-04-11,Condominium,Wien,Wien,AT,Austria,48.183847005519624,16.33163239415482,1120,"48.183847005519624, 16.33163239415482",2017.0,"Wien, Meidling",Wien,48.1705,16.3223
1390,13727436,2014-06-02,Villa,Wien,Wien,AT,Austria,48.16467974985551,16.30883900851923,1120,"48.16467974985551, 16.30883900851923",2014.0,"Wien, Meidling",Wien,48.1705,16.3223
1391,1331505,2012-12-10,Boat,Wien,Wien,AT,Austria,48.20791669513319,16.33648343870836,1160,"48.20791669513319, 16.33648343870836",2012.0,"Wien, Ottakring",Wien,48.2167,16.3
1392,2737,2008-09-18,Other,Rome,Lazio,IT,Italy,41.87217585872949,12.483546987449724,00154,"41.872175858729484, 12.483546987449724",2008.0,Roma,Lazio,41.8919,12.5113
1393,4127872,2014-08-15,Boat,Geneva,Geneva,CH,Switzerland,46.20723383841077,6.16008763709454,1207,"46.20723383841077, 6.16008763709454",2014.0,Genève,Genève,46.2066,6.1624
1394,7912286,2014-02-07,Other,Genève,Genève,CH,Switzerland,46.202242357015265,6.163341989339199,1207,"46.202242357015265, 6.163341989339199",2014.0,Genève,Genève,46.2066,6.1624
1395,499894,2009-04-21,Apartment,Geneva,Geneva,CH,Switzerland,46.20491422963244,6.157924167878434,1207,"46.20491422963244, 6.157924167878434",2009.0,Genève,Genève,46.2066,6.1624
1396,2206182,2013-02-20,Bed & Breakfast,Vernier,Geneva,CH,Switzerland,46.21797677929971,6.087761241997546,1214,"46.21797677929971, 6.087761241997546",2013.0,Vernier,Genève,46.2139,6.0796
1397,6376113,2012-09-10,Boat,Genève,Genève,CH,Switzerland,46.20945142185729,6.152193367080276,1201,"46.20945142185729, 6.152193367080276",2012.0,Genève,Genève,46.2107,6.1469
1398,14189156,2013-06-10,Villa,Petit-Lancy,Genève,CH,Switzerland,46.195071555735005,6.117287813145014,1213,"46.195071555735005, 6.117287813145014",2013.0,Petit-Lancy 1,Genève,46.1897,6.1158
1399,14189156,2013-06-10,Villa,Petit-Lancy,Genève,CH,Switzerland,46.195071555735005,6.117287813145014,1213,"46.195071555735005, 6.117287813145014",2013.0,Onex,Genève,46.1854,6.1002
1400,14189156,2013-06-10,Villa,Petit-Lancy,Genève,CH,Switzerland,46.195071555735005,6.117287813145014,1213,"46.195071555735005, 6.117287813145014",2013.0,Petit-Lancy,Genève,46.1939,6.1159
1401,13009983,2012-05-08,Villa,Genthod,Genève,CH,Switzerland,46.26091555277624,6.148819983879031,1294,"46.26091555277624, 6.148819983879031",2012.0,Genthod,Genève,46.2637,6.1614
1402,8871057,2012-10-06,Bed & Breakfast,Genève,Genève,CH,Switzerland,46.21233918285274,6.125667727274055,1203,"46.21233918285274, 6.125667727274055",2012.0,Genève,Genève,46.2079,6.1221
1403,4394696,2014-10-21,Condominium,Geneva,Geneva,CH,Switzerland,46.202720035309554,6.1635956731084764,1207,"46.202720035309554, 6.1635956731084764",2014.0,Genève,Genève,46.2066,6.1624
1404,315869,2012-01-18,Bed & Breakfast,Meyrin,Geneva,CH,Switzerland,46.22487909804559,6.110059044839785,1216,"46.22487909804559, 6.110059044839785",2012.0,Cointrin,Genève,46.224,6.1062
1405,12581378,2014-10-25,Boutique hotel,Paris,Île-de-France,FR,France,48.876926199200405,2.293613882254306,75017,"48.876926199200405, 2.2936138822543066",2014.0,Paris,Île-de-France,48.8534,2.3488
1406,12581378,2014-10-25,Boutique hotel,Paris,Île-de-France,FR,France,48.876926199200405,2.293613882254306,75017,"48.876926199200405, 2.2936138822543066",2014.0,Paris 17,Île-de-France,48.8835,2.3219
1407,16867593,2009-11-28,House,Paris,Île-de-France,FR,France,48.85030982556756,2.319861966458443,75007,"48.85030982556756, 2.319861966458443",2009.0,Paris 07,Île-de-France,48.8565,2.321
1408,16867593,2009-11-28,House,Paris,Île-de-France,FR,France,48.85030982556756,2.319861966458443,75007,"48.85030982556756, 2.319861966458443",2009.0,Paris,Île-de-France,48.8534,2.3488
1409,7567354,2014-06-20,Tipi,Paris,Île-de-France,FR,France,48.84276132198473,2.2894974438319844,75015,"48.84276132198473, 2.2894974438319844",2014.0,Paris,Île-de-France,48.8534,2.3488
1410,7567354,2014-06-20,Tipi,Paris,Île-de-France,FR,France,48.84276132198473,2.2894974438319844,75015,"48.84276132198473, 2.2894974438319844",2014.0,Paris 15,Île-de-France,48.8412,2.3003
1411,5831552,2014-12-15,Villa,Paris,Île-de-France,FR,France,48.86458794826672,2.3358097162804947,75001,"48.864587948266724, 2.3358097162804947",2014.0,Paris,Île-de-France,48.8534,2.3488
1412,5831552,2014-12-15,Villa,Paris,Île-de-France,FR,France,48.86458794826672,2.3358097162804947,75001,"48.864587948266724, 2.3358097162804947",2014.0,Paris 01,Île-de-France,48.8592,2.3417
1413,4348949,2010-08-05,Loft,Rome,Lazio,IT,Italy,41.88333322838781,12.467368872872743,00152,"41.88333322838781, 12.467368872872745",2010.0,Roma,Lazio,41.8919,12.5113
1414,15624805,2009-11-19,House,Roma,Lazio,IT,Italy,41.989470004030025,12.403054152416871,00123,"41.989470004030025, 12.403054152416871",2009.0,La Storta,Lazio,42,12.3833
1415,15624805,2009-11-19,House,Roma,Lazio,IT,Italy,41.989470004030025,12.403054152416871,00123,"41.989470004030025, 12.403054152416871",2009.0,Roma,Lazio,41.8919,12.5113
1416,15624805,2009-11-19,House,Roma,Lazio,IT,Italy,41.989470004030025,12.403054152416871,00123,"41.989470004030025, 12.403054152416871",2009.0,Isola Farnese,Lazio,42.0191,12.3928
1417,16373607,2011-06-26,Boutique hotel,Roma,Lazio,IT,Italy,41.902124599634234,12.50447361530264,00185,"41.902124599634234, 12.50447361530264",2011.0,Roma,Lazio,41.8919,12.5113
1418,6928118,2015-06-21,Vacation home,Roma,Lazio,IT,Italy,41.90220799943864,12.472229865685438,00186,"41.90220799943864, 12.472229865685438",2015.0,Roma,Lazio,41.8919,12.5113
1419,13762397,2009-11-28,House,Paris,Île-de-France,FR,France,48.857514134852465,2.3585192245739273,75004,"48.857514134852465, 2.3585192245739273",2009.0,Paris,Île-de-France,48.8534,2.3488
1420,4311177,2014-07-28,Igloo,Paris,Île-de-France,FR,France,48.85557901514576,2.3600501617486533,75004,"48.855579015145764, 2.3600501617486533",2014.0,Paris,Île-de-France,48.8534,2.3488
1421,4311177,2014-07-28,Igloo,Paris,Île-de-France,FR,France,48.85557901514576,2.3600501617486533,75004,"48.855579015145764, 2.3600501617486533",2014.0,Paris 04,Île-de-France,48.8601,2.3507
1422,6091749,2014-12-15,Villa,Paris,Île-de-France,FR,France,48.85919541166544,2.3497896720185,adf,"48.85919541166544, 2.3497896720185",2014.0,,,,
1423,17817639,2013-03-23,Hostel,Roma,Lazio,IT,Italy,41.89316450233175,12.508150483399794,00185,"41.89316450233175, 12.508150483399794",2013.0,Roma,Lazio,41.8919,12.5113
1424,197859,2011-06-07,Condominium,Vienna,Vienna,AT,Austria,48.22561443183109,16.314833814454342,1170,"48.22561443183109, 16.314833814454342",2011.0,"Wien, Hernals",Wien,48.2338,16.2901
1425,6232903,2013-10-10,Treehouse,Venezia,Veneto,IT,Italy,45.43739194854889,12.33939387767902,30122,"45.43739194854889, 12.33939387767902",2013.0,Venezia,Veneto,45.4371,12.3327
1426,6232903,2013-10-10,Treehouse,Venezia,Veneto,IT,Italy,45.43739194854889,12.33939387767902,30122,"45.43739194854889, 12.33939387767902",2013.0,Castello,Veneto,45.4318,12.3561
1427,6232903,2013-10-10,Treehouse,Venezia,Veneto,IT,Italy,45.43739194854889,12.33939387767902,30122,"45.43739194854889, 12.33939387767902",2013.0,Sant'Elena,Veneto,45.6808,12.7314
1428,2260030,2014-01-19,Bed & Breakfast,Vienna,Vienna,AT,Austria,48.20093058956295,16.341195604962,1070,"48.20093058956295, 16.341195604962",2014.0,"Wien, Neubau",Wien,48.2,16.35
1429,638309,2014-03-20,Other,Vienna,Vienna,AT,Austria,48.19669559998311,16.290447081352934,1140,"48.19669559998311, 16.290447081352934",2014.0,Mauerbach,Niederösterreich,48.2077,16.1754
1430,3085485,2014-05-19,Castle,Vienna,Vienna,AT,Austria,48.18612358835473,16.31212863119098,1130,"48.18612358835473, 16.31212863119098",2014.0,"Wien, Hietzing",Wien,48.1773,16.2456
1431,5101885,2013-10-09,Loft,Wien,Wien,AT,Austria,48.20028031450208,16.327413731451415,1150,"48.20028031450208, 16.327413731451415",2013.0,"Wien, Rudolfsheim-Fünfhaus",Wien,48.196,16.3183
1432,9560878,2010-12-23,House,Bellevue,Genève,CH,Switzerland,46.253895635604984,6.1379466075990905,1293,"46.253895635604984, 6.1379466075990905",2010.0,Bellevue,Genève,46.2545,6.1455
1433,10377339,2016-01-05,Bed & Breakfast,Genève,Genève,CH,Switzerland,46.2098268181,6.143288752090895,1201,"46.2098268181, 6.143288752090895",2016.0,Genève,Genève,46.2107,6.1469
1434,15304227,2016-10-01,Castle,Roma,Lazio,IT,Italy,41.963402476276045,12.473201506390762,00189,"41.963402476276045, 12.473201506390762",2016.0,Roma,Lazio,41.8919,12.5113
1435,17599949,2016-12-28,Guest suite,Roma,Lazio,IT,Italy,41.924790211036175,12.513889314460656,00199,"41.924790211036175, 12.513889314460657",2016.0,Roma,Lazio,41.8919,12.5113
1436,18362997,2012-12-28,Guesthouse,Roma,Lazio,IT,Italy,41.89691560289438,12.495833239012336,00184,"41.89691560289438, 12.495833239012336",2012.0,Roma,Lazio,41.8919,12.5113
1437,18131161,2017-03-26,Hostel,Roma,Lazio,IT,Italy,41.906673331666205,12.536358385764103,00159,"41.906673331666205, 12.536358385764105",2017.0,Roma,Lazio,41.8919,12.5113
1438,1627924,2010-05-07,Loft,Venice,Veneto,IT,Italy,45.43217913827928,12.353037495244692,30122,"45.43217913827928, 12.353037495244692",2010.0,Venezia,Veneto,45.4371,12.3327
1439,1627924,2010-05-07,Loft,Venice,Veneto,IT,Italy,45.43217913827928,12.353037495244692,30122,"45.43217913827928, 12.353037495244692",2010.0,Castello,Veneto,45.4318,12.3561
1440,16728598,2014-05-26,Boutique hotel,Roma,Lazio,IT,Italy,41.90273568575267,12.4958429916267,00184,"41.90273568575267, 12.4958429916267",2014.0,Roma,Lazio,41.8919,12.5113
1441,154794,2011-06-26,Boutique hotel,Rome,Lazio,IT,Italy,41.90228465579836,12.50515771839169,00185,"41.90228465579836, 12.50515771839169",2011.0,Roma,Lazio,41.8919,12.5113
1442,2100291,2013-12-02,Dorm,Roma,Lazio,IT,Italy,41.89717421157429,12.503727718960894,00185,"41.89717421157429, 12.503727718960894",2013.0,Roma,Lazio,41.8919,12.5113
1443,18245783,2013-08-01,Dorm,Wien,Wien,AT,Austria,48.244699133803664,16.368142638051083,1200,"48.244699133803664, 16.368142638051083",2013.0,"Wien, Brigittenau",Wien,48.2402,16.3773
1444,972644,2013-03-04,Car,Vienna,Vienna,AT,Austria,48.14874243153689,16.390479932342405,1100,"48.14874243153689, 16.390479932342405",2013.0,"Wien, Favoriten",Wien,48.1521,16.3878
1445,17378423,2016-11-11,Hostel,Wien,Wien,AT,Austria,48.18465192599859,16.335531058702262,1120,"48.18465192599859, 16.335531058702262",2016.0,"Wien, Meidling",Wien,48.1705,16.3223
1446,3492861,2013-10-18,Bed & Breakfast,Vienna,Vienna,AT,Austria,48.19830896183068,16.333202963503055,1150,"48.19830896183068, 16.333202963503055",2013.0,"Wien, Rudolfsheim-Fünfhaus",Wien,48.196,16.3183
1447,12283603,2016-04-07,Villa,Wien,Wien,AT,Austria,48.25501574749904,16.292731918423563,1190,"48.25501574749904, 16.292731918423563",2016.0,"Wien, Döbling",Wien,48.2591,16.3339
1448,16181929,2016-07-08,Timeshare,Paris,Île-de-France,FR,France,48.837377283435394,2.346023925024836,nan,"48.837377283435394, 2.346023925024836",2016.0,,,,
1449,14037998,2013-08-19,Igloo,Paris,Île-de-France,FR,France,48.866508862547626,2.349988358028308,75002,"48.866508862547626, 2.349988358028308",2013.0,Paris,Île-de-France,48.8534,2.3488
1450,14037998,2013-08-19,Igloo,Paris,Île-de-France,FR,France,48.866508862547626,2.349988358028308,75002,"48.866508862547626, 2.349988358028308",2013.0,Paris 02,Île-de-France,48.8655,2.3426
1451,18012053,2017-01-24,Condominium,Paris,Île-de-France,FR,France,48.88473882782749,2.3129751823092968,75017,"48.88473882782749, 2.3129751823092968",2017.0,Paris,Île-de-France,48.8534,2.3488
1452,4421966,2012-12-31,Boat,Paris,Île-de-France,FR,France,48.8643735281297,2.3210395968820543,75008,"48.8643735281297, 2.3210395968820543",2012.0,Paris,Île-de-France,48.8534,2.3488
1453,4421966,2012-12-31,Boat,Paris,Île-de-France,FR,France,48.8643735281297,2.3210395968820543,75008,"48.8643735281297, 2.3210395968820543",2012.0,Paris 08,Île-de-France,48.8763,2.3183
1454,6802561,2010-06-25,Condominium,Paris,Île-de-France,FR,France,48.84075324413146,2.359883615426284,75005,"48.84075324413146, 2.359883615426284",2010.0,Paris 05,Île-de-France,48.8448,2.3471
1455,6802561,2010-06-25,Condominium,Paris,Île-de-France,FR,France,48.84075324413146,2.359883615426284,75005,"48.84075324413146, 2.359883615426284",2010.0,Paris,Île-de-France,48.8534,2.3488
1456,5800147,2012-06-21,Dorm,Paris,Île-de-France,FR,France,48.822249173317154,2.3330827212724916,75014,"48.822249173317154, 2.3330827212724916",2012.0,Paris,Île-de-France,48.8534,2.3488
1457,5800147,2012-06-21,Dorm,Paris,Île-de-France,FR,France,48.822249173317154,2.3330827212724916,75014,"48.822249173317154, 2.3330827212724916",2012.0,Paris 14,Île-de-France,48.8331,2.3264
1458,8434011,2015-06-09,Condominium,Carouge,Geneva,CH,Switzerland,46.18636352499415,6.133734755630195,1227,"46.18636352499415, 6.133734755630195",2015.0,Les Acacias,Genève,46.1926,6.1321
1459,8434011,2015-06-09,Condominium,Carouge,Geneva,CH,Switzerland,46.18636352499415,6.133734755630195,1227,"46.18636352499415, 6.133734755630195",2015.0,Carouge GE,Genève,46.1817,6.1403
1460,6842502,2015-06-15,Villa,Onex,Genève,CH,Switzerland,46.182262295016606,6.079042341423872,1213,"46.182262295016606, 6.079042341423872",2015.0,Petit-Lancy 1,Genève,46.1897,6.1158
1461,6842502,2015-06-15,Villa,Onex,Genève,CH,Switzerland,46.182262295016606,6.079042341423872,1213,"46.182262295016606, 6.079042341423872",2015.0,Onex,Genève,46.1854,6.1002
1462,6842502,2015-06-15,Villa,Onex,Genève,CH,Switzerland,46.182262295016606,6.079042341423872,1213,"46.182262295016606, 6.079042341423872",2015.0,Petit-Lancy,Genève,46.1939,6.1159
1463,13500607,2016-05-23,Bed & Breakfast,Genève,GE,CH,Switzerland,46.212543313162065,6.1313238251697415,1202,"46.212543313162065, 6.1313238251697415",2016.0,Genève,Genève,46.221,6.1432
1464,14040641,2015-11-29,Villa,Genève,Genève,CH,Switzerland,46.204910957310936,6.117407277593201,1203,"46.204910957310936, 6.117407277593201",2015.0,Genève,Genève,46.2079,6.1221
1465,14339105,2016-08-03,Villa,Cologny,Genève,CH,Switzerland,46.20498911313984,6.191284469007074,1223,"46.20498911313984, 6.191284469007074",2016.0,Cologny,Genève,46.2228,6.1808
1466,16855,2008-09-06,Apartment,Paris,Île-de-France,FR,France,48.87161186926694,2.3609013016320715,75010,"48.87161186926694, 2.3609013016320715",2008.0,Paris,Île-de-France,48.8534,2.3488
1467,16855,2008-09-06,Apartment,Paris,Île-de-France,FR,France,48.87161186926694,2.3609013016320715,75010,"48.87161186926694, 2.3609013016320715",2008.0,Paris 10,Île-de-France,48.8709,2.3561
1468,57766,2010-11-01,House,Paris,Ile-de-France,FR,France,48.839702488688296,2.3044175877816095,75015,"48.839702488688296, 2.3044175877816095",2010.0,Paris,Île-de-France,48.8534,2.3488
1469,18321204,2012-12-28,Guest suite,Roma,Lazio,IT,Italy,41.903264857837954,12.46098392274147,00193,"41.903264857837954, 12.46098392274147",2012.0,Roma,Lazio,41.8919,12.5113
1470,17382586,2017-02-21,Other,Roma,Lazio,IT,Italy,41.91015436770331,12.522446889511382,00162,"41.91015436770331, 12.522446889511382",2017.0,Roma,Lazio,41.8919,12.5113
1471,7016768,2015-06-26,Castle,Roma,Lazio,IT,Italy,41.8988052130942,12.512680412367196,00185,"41.8988052130942, 12.512680412367196",2015.0,Roma,Lazio,41.8919,12.5113
1472,17598400,2016-12-28,Guest suite,Roma,Lazio,IT,Italy,41.91762650778974,12.526178524205507,00162,"41.91762650778974, 12.526178524205507",2016.0,Roma,Lazio,41.8919,12.5113
1473,840189,2010-09-16,Hostel,Rome,Lazio,IT,Italy,41.902757465937725,12.5036424892357,00185,"41.902757465937725, 12.5036424892357",2010.0,Roma,Lazio,41.8919,12.5113
1474,778065,2011-09-21,Treehouse,Vienna,Vienna,AT,Austria,48.21190386953716,16.363178663559708,1010,"48.21190386953716, 16.363178663559708",2011.0,"Wien, Innere Stadt",Wien,48.2077,16.3705
1475,1108128,2013-04-11,In-law,Vienna,Vienna,AT,Austria,48.21590239695833,16.362379377609233,1090,"48.21590239695833, 16.362379377609233",2013.0,"Wien, Alsergrund",Wien,48.2333,16.35
1476,18454918,2015-01-22,Guest suite,Roma,Lazio,IT,Italy,41.758827626424896,12.36104728997928,00124,"41.758827626424896, 12.361047289979279",2015.0,Roma,Lazio,41.8919,12.5113
1477,18454918,2015-01-22,Guest suite,Roma,Lazio,IT,Italy,41.758827626424896,12.36104728997928,00124,"41.758827626424896, 12.361047289979279",2015.0,Casal Palocco,Lazio,41.7485,12.3473
1478,12400703,2010-06-22,Tent,Roma,Lazio,IT,Italy,41.82809957490499,12.415325088476264,00148,"41.82809957490499, 12.415325088476264",2010.0,Borgata Corviale,Lazio,41.8919,12.5113
1479,12400703,2010-06-22,Tent,Roma,Lazio,IT,Italy,41.82809957490499,12.415325088476264,00148,"41.82809957490499, 12.415325088476264",2010.0,Roma,Lazio,41.8919,12.5113
1480,18318639,2011-05-10,Vacation home,Roma,Lazio,IT,Italy,41.88030210739189,12.514014767938814,00183,"41.880302107391884, 12.514014767938814",2011.0,Roma,Lazio,41.8919,12.5113
1481,18351014,2012-12-28,Guesthouse,Roma,Lazio,IT,Italy,41.89695568178505,12.494918357768553,00184,"41.89695568178505, 12.494918357768553",2012.0,Roma,Lazio,41.8919,12.5113
1482,9035219,2010-09-10,House,Vernier,Genève,CH,Switzerland,46.21818308797552,6.077945676960141,1214,"46.21818308797552, 6.077945676960141",2010.0,Vernier,Genève,46.2139,6.0796
